fromNode,toNode,Confidence,InteractionType,Genes
xcb00920,xcb01230,3,Interact,"XC_0982; XC_1252; XC_3655"
xcb00511,xcb00600,3,Interact,"XC_2985; XC_3172; XC_4208"
xcb01110,xcb01212,8,Interact,"XC_0204; XC_0527; XC_0529; XC_1578; XC_2206; XC_2881; XC_2943; XC_2975"
xcb00280,xcb00040,2,Interact,"XC_2445; XC_3421"
xcb00920,xcb01100,14,Interact,"XC_0328; XC_0982; XC_0990; XC_0991; XC_0992; XC_0993; XC_0994; XC_1227; XC_1252; XC_1334; XC_2564; XC_2697; XC_3655; XC_4044"
xcb00600,xcb01100,4,Interact,"XC_1675; XC_2985; XC_3172; XC_4208"
xcb01110,xcb00071,8,Interact,"XC_0204; XC_0686; XC_0775; XC_2206; XC_2445; XC_2943; XC_2975; XC_3421"
xcb00280,xcb00930,1,Interact,XC_2975
xcb00920,xcb01110,3,Interact,"XC_0982; XC_1252; XC_3655"
xcb00600,xcb00052,2,Interact,"XC_2985; XC_4208"
xcb01110,xcb00072,2,Interact,"XC_0204; XC_2943"
xcb00280,xcb01210,1,Interact,XC_3380
xcb00920,xcb02020,1,Interact,XC_2564
xcb00600,xcb00511,3,Interact,"XC_2985; XC_3172; XC_4208"
xcb01110,xcb00280,10,Interact,"XC_0204; XC_2206; XC_2445; XC_2751; XC_2941; XC_2943; XC_2975; XC_3380; XC_3421; XC_3689"
xcb00280,xcb00270,1,Interact,XC_3380
xcb00920,xcb00230,2,Interact,"XC_0993; XC_0994"
xcb00600,xcb00600,4,Interact,"XC_1675; XC_2985; XC_3172; XC_4208"
xcb01110,xcb00310,7,Interact,"XC_0204; XC_2445; XC_2749; XC_2750; XC_2943; XC_2975; XC_3421"
xcb00280,xcb00562,1,Interact,XC_2981
xcb00920,xcb00270,4,Interact,"XC_0982; XC_1252; XC_2697; XC_3655"
xcb00540,xcb01100,14,Interact,"XC_0826; XC_0827; XC_1315; XC_1316; XC_1996; XC_1997; XC_2533; XC_2875; XC_2877; XC_2878; XC_3278; XC_3504; XC_3808; XC_3815"
xcb01110,xcb00900,12,Interact,"XC_0204; XC_1377; XC_1516; XC_1678; XC_2455; XC_2528; XC_2529; XC_2869; XC_2871; XC_2943; XC_3085; XC_3359"
xcb00280,xcb00592,1,Interact,XC_2206
xcb00920,xcb00920,19,Interact,"XC_0328; XC_0982; XC_0990; XC_0991; XC_0992; XC_0993; XC_0994; XC_1227; XC_1252; XC_1334; XC_2564; XC_2697; XC_3292; XC_3293; XC_3294; XC_3295; XC_3456; XC_3655; XC_4044"
xcb00540,xcb01503,1,Interact,XC_2877
xcb01110,xcb00380,11,Interact,"XC_0204; XC_0886; XC_2445; XC_2749; XC_2943; XC_2975; XC_3037; XC_3139; XC_3421; XC_3993; XC_4037"
xcb00280,xcb00281,3,Interact,"XC_2206; XC_2357; XC_2975"
xcb00920,xcb00450,3,Interact,"XC_0993; XC_0994; XC_1252"
xcb00540,xcb00540,15,Interact,"XC_0826; XC_0827; XC_1315; XC_1316; XC_1996; XC_1997; XC_2533; XC_2875; XC_2877; XC_2878; XC_3251; XC_3278; XC_3504; XC_3808; XC_3815"
xcb01110,xcb00640,13,Interact,"XC_0204; XC_0527; XC_0529; XC_1063; XC_1064; XC_1578; XC_2326; XC_2751; XC_2881; XC_2943; XC_2975; XC_3689; XC_4149"
xcb00280,xcb00561,2,Interact,"XC_2445; XC_3421"
xcb00920,xcb00261,2,Interact,"XC_0993; XC_0994"
xcb00473,xcb01100,3,Interact,"XC_0232; XC_3508; XC_3718"
xcb01110,xcb00650,10,Interact,"XC_0204; XC_0550; XC_0839; XC_0840; XC_1981; XC_1982; XC_1983; XC_1985; XC_2943; XC_2975"
xcb00280,xcb00330,2,Interact,"XC_2445; XC_3421"
xcb00920,xcb04122,1,Interact,XC_2697
xcb00473,xcb00550,2,Interact,"XC_0232; XC_3508"
xcb01110,xcb00361,3,Interact,"XC_0539; XC_0540; XC_1552"
xcb00280,xcb00340,2,Interact,"XC_2445; XC_3421"
xcb00920,xcb02010,4,Interact,"XC_3292; XC_3293; XC_3294; XC_3295"
xcb00473,xcb01502,3,Interact,"XC_0232; XC_3508; XC_3718"
xcb01110,xcb00625,4,Interact,"XC_0686; XC_0775; XC_2445; XC_3421"
xcb00280,xcb00410,5,Interact,"XC_1759; XC_2445; XC_2975; XC_2981; XC_3421"
xcb00920,xcb00430,1,Interact,XC_3456
xcb00473,xcb00473,3,Interact,"XC_0232; XC_3508; XC_3718"
xcb01110,xcb00230,21,Interact,"XC_0467; XC_0509; XC_0510; XC_0873; XC_0978; XC_1322; XC_1324; XC_1613; XC_1614; XC_1934; XC_2203; XC_2525; XC_2687; XC_2744; XC_2957; XC_3106; XC_3282; XC_3358; XC_3578; XC_3608; XC_3941"
xcb00280,xcb00903,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb00920,xcb00740,1,Interact,XC_0328
xcb00471,xcb01100,2,Interact,"XC_1375; XC_3509"
xcb01110,xcb00670,7,Interact,"XC_0510; XC_1232; XC_1322; XC_2724; XC_2725; XC_3106; XC_3544"
xcb00280,xcb01040,1,Interact,XC_2975
xcb00450,xcb01120,2,Interact,"XC_0993; XC_0994"
xcb00471,xcb00550,2,Interact,"XC_1375; XC_3509"
xcb01110,xcb00623,3,Interact,"XC_0539; XC_0540; XC_1552"
xcb00280,xcb00290,2,Interact,"XC_2941; XC_3380"
xcb00450,xcb01130,4,Interact,"XC_0993; XC_0994; XC_1252; XC_3635"
xcb00471,xcb00471,2,Interact,"XC_1375; XC_3509"
xcb01110,xcb00020,25,Interact,"XC_0441; XC_0443; XC_0444; XC_0550; XC_0588; XC_0944; XC_1063; XC_1064; XC_1981; XC_1982; XC_1983; XC_1985; XC_2326; XC_2329; XC_2742; XC_2749; XC_2750; XC_2751; XC_2822; XC_3213; XC_3268; XC_3307; XC_3689; XC_3691; XC_3854"
xcb00280,xcb00770,1,Interact,XC_3380
xcb00450,xcb01230,5,Interact,"XC_0330; XC_1252; XC_2724; XC_2725; XC_3635"
xcb03030,xcb01100,8,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb01110,xcb00350,7,Interact,"XC_0100; XC_0686; XC_0775; XC_0886; XC_0889; XC_2379; XC_2665"
xcb00310,xcb01120,9,Interact,"XC_0204; XC_1780; XC_2445; XC_2749; XC_2750; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00450,xcb00260,1,Interact,XC_3635
xcb03030,xcb00230,8,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb01110,xcb00040,3,Interact,"XC_0469; XC_2445; XC_3421"
xcb00310,xcb01130,8,Interact,"XC_0204; XC_2445; XC_2749; XC_2750; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00450,xcb01100,8,Interact,"XC_0330; XC_0993; XC_0994; XC_1252; XC_1344; XC_2724; XC_2725; XC_3635"
xcb03030,xcb00240,8,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb01110,xcb00061,4,Interact,"XC_0527; XC_0529; XC_1578; XC_2881"
xcb00310,xcb01200,5,Interact,"XC_0204; XC_2749; XC_2750; XC_2943; XC_2975"
xcb00450,xcb01110,4,Interact,"XC_0330; XC_1252; XC_2724; XC_2725"
xcb03030,xcb03030,16,Interact,"XC_0002; XC_1378; XC_1499; XC_2065; XC_2664; XC_2804; XC_2879; XC_2880; XC_2951; XC_3222; XC_3244; XC_3255; XC_3256; XC_3586; XC_3892; XC_4109"
xcb01110,xcb00364,3,Interact,"XC_0539; XC_0540; XC_1552"
xcb00310,xcb01100,9,Interact,"XC_0204; XC_1780; XC_2445; XC_2749; XC_2750; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00450,xcb00230,2,Interact,"XC_0993; XC_0994"
xcb03030,xcb03430,11,Interact,"XC_0002; XC_1378; XC_1499; XC_2065; XC_2664; XC_2880; XC_2951; XC_3222; XC_3244; XC_3255; XC_3586"
xcb01110,xcb00930,3,Interact,"XC_0553; XC_2975; XC_4205"
xcb00310,xcb00250,1,Interact,XC_1780
xcb00450,xcb00670,2,Interact,"XC_2724; XC_2725"
xcb03030,xcb03440,10,Interact,"XC_0002; XC_1378; XC_1499; XC_2065; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb01110,xcb00300,10,Interact,"XC_0662; XC_0882; XC_1103; XC_1253; XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb00310,xcb01110,7,Interact,"XC_0204; XC_2445; XC_2749; XC_2750; XC_2943; XC_2975; XC_3421"
xcb00450,xcb00270,5,Interact,"XC_0330; XC_1252; XC_2724; XC_2725; XC_3635"
xcb03030,xcb03410,3,Interact,"XC_2664; XC_2951; XC_4109"
xcb01110,xcb00626,2,Interact,"XC_0686; XC_0775"
xcb00310,xcb00010,2,Interact,"XC_2445; XC_3421"
xcb00450,xcb00920,3,Interact,"XC_0993; XC_0994; XC_1252"
xcb03030,xcb03420,3,Interact,"XC_2664; XC_2951; XC_4109"
xcb01110,xcb00480,4,Interact,"XC_0725; XC_1977; XC_3854; XC_4082"
xcb00310,xcb00620,4,Interact,"XC_0204; XC_2445; XC_2943; XC_3421"
xcb00450,xcb00450,11,Interact,"XC_0330; XC_0993; XC_0994; XC_1252; XC_1344; XC_2214; XC_2724; XC_2725; XC_2900; XC_3165; XC_3635"
xcb03430,xcb01100,7,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586"
xcb01110,xcb03018,2,Interact,"XC_0872; XC_2531"
xcb00310,xcb00053,2,Interact,"XC_2445; XC_3421"
xcb00450,xcb00261,2,Interact,"XC_0993; XC_0994"
xcb03430,xcb00230,7,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586"
xcb01110,xcb00052,7,Interact,"XC_0872; XC_1166; XC_1223; XC_1976; XC_3050; XC_3608; XC_3941"
xcb00310,xcb00362,4,Interact,"XC_0204; XC_2809; XC_2943; XC_2975"
xcb00450,xcb00240,2,Interact,"XC_2214; XC_3165"
xcb03430,xcb00240,7,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586"
xcb01110,xcb01210,21,Interact,"XC_0356; XC_0800; XC_0833; XC_0834; XC_0836; XC_0837; XC_0839; XC_0840; XC_0841; XC_0882; XC_0944; XC_1569; XC_1872; XC_1873; XC_1875; XC_2326; XC_2329; XC_3213; XC_3268; XC_3380; XC_3854"
xcb00310,xcb02020,2,Interact,"XC_0204; XC_2943"
xcb00450,xcb00970,1,Interact,XC_2900
xcb03430,xcb03030,11,Interact,"XC_0002; XC_1378; XC_1499; XC_2065; XC_2664; XC_2880; XC_2951; XC_3222; XC_3244; XC_3255; XC_3586"
xcb01110,xcb00270,16,Interact,"XC_0100; XC_0330; XC_0982; XC_1252; XC_1253; XC_1255; XC_1372; XC_1569; XC_2389; XC_2724; XC_2725; XC_2894; XC_3307; XC_3380; XC_3471; XC_3655"
xcb00310,xcb00630,2,Interact,"XC_0204; XC_2943"
xcb00261,xcb01120,8,Interact,"XC_0993; XC_0994; XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb03430,xcb03430,18,Interact,"XC_0002; XC_1378; XC_1499; XC_1517; XC_1812; XC_1817; XC_2065; XC_2343; XC_2664; XC_2683; XC_2880; XC_2951; XC_3035; XC_3222; XC_3244; XC_3255; XC_3586; XC_4115"
xcb01110,xcb00920,3,Interact,"XC_0982; XC_1252; XC_3655"
xcb00310,xcb01212,3,Interact,"XC_0204; XC_2943; XC_2975"
xcb00261,xcb01130,8,Interact,"XC_0993; XC_0994; XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb03430,xcb03440,10,Interact,"XC_0002; XC_1378; XC_1499; XC_2065; XC_2343; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586"
xcb01110,xcb00450,4,Interact,"XC_0330; XC_1252; XC_2724; XC_2725"
xcb00310,xcb00071,6,Interact,"XC_0204; XC_2445; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00261,xcb01230,6,Interact,"XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb03430,xcb03410,3,Interact,"XC_2343; XC_2664; XC_2951"
xcb01110,xcb00261,6,Interact,"XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb00310,xcb00072,2,Interact,"XC_0204; XC_2943"
xcb00261,xcb00260,3,Interact,"XC_1372; XC_1569; XC_2389"
xcb03430,xcb03420,3,Interact,"XC_2664; XC_2951; XC_4115"
xcb01110,xcb00660,7,Interact,"XC_0833; XC_0834; XC_0836; XC_0839; XC_0840; XC_1063; XC_1064"
xcb00310,xcb00280,5,Interact,"XC_0204; XC_2445; XC_2943; XC_2975; XC_3421"
xcb00261,xcb01100,8,Interact,"XC_0993; XC_0994; XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb03440,xcb01100,8,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb01110,xcb00521,5,Interact,"XC_1166; XC_1223; XC_1976; XC_3608; XC_3941"
xcb00310,xcb00310,9,Interact,"XC_0204; XC_1780; XC_2445; XC_2749; XC_2750; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00261,xcb01110,6,Interact,"XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb03440,xcb00230,8,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb01110,xcb00500,19,Interact,"XC_0143; XC_0421; XC_0422; XC_0423; XC_0425; XC_0427; XC_1047; XC_1166; XC_1217; XC_1223; XC_1976; XC_2461; XC_2465; XC_2834; XC_3159; XC_3608; XC_3886; XC_3941; XC_4197"
xcb00310,xcb00900,2,Interact,"XC_0204; XC_2943"
xcb00261,xcb00230,2,Interact,"XC_0993; XC_0994"
xcb03440,xcb00240,8,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb01110,xcb00520,7,Interact,"XC_1166; XC_1223; XC_1976; XC_2465; XC_3608; XC_3609; XC_3941"
xcb00310,xcb00380,7,Interact,"XC_0204; XC_2445; XC_2749; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00261,xcb00300,6,Interact,"XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb03440,xcb03030,10,Interact,"XC_0002; XC_1378; XC_1499; XC_2065; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb01110,xcb00750,1,Interact,XC_2386
xcb00261,xcb01210,1,Interact,XC_1569
xcb03440,xcb03430,10,Interact,"XC_0002; XC_1378; XC_1499; XC_2065; XC_2343; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586"
xcb01110,xcb00562,3,Interact,"XC_1121; XC_1587; XC_3288"
xcb00261,xcb00270,3,Interact,"XC_1372; XC_1569; XC_2389"
xcb03440,xcb03440,23,Interact,"XC_0002; XC_0003; XC_0947; XC_1132; XC_1133; XC_1136; XC_1378; XC_1499; XC_2065; XC_2343; XC_2509; XC_2880; XC_2966; XC_3222; XC_3242; XC_3244; XC_3255; XC_3586; XC_3836; XC_4109; XC_4287; XC_4288; XC_4289"
xcb01110,xcb00760,2,Interact,"XC_2525; XC_2687"
xcb00261,xcb00920,2,Interact,"XC_0993; XC_0994"
xcb03440,xcb03410,2,Interact,"XC_2343; XC_4109"
xcb01110,xcb00190,6,Interact,"XC_1981; XC_1982; XC_1983; XC_1985; XC_3896; XC_3897"
xcb00261,xcb00450,2,Interact,"XC_0993; XC_0994"
xcb03440,xcb03420,1,Interact,XC_4109
xcb01110,xcb00592,2,Interact,"XC_2206; XC_2818"
xcb00261,xcb00261,8,Interact,"XC_0993; XC_0994; XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb03410,xcb01100,1,Interact,XC_4109
xcb01110,xcb00281,2,Interact,"XC_2206; XC_2975"
xcb00660,xcb01120,3,Interact,"XC_1063; XC_1064; XC_4119"
xcb03410,xcb00230,1,Interact,XC_4109
xcb01110,xcb00561,7,Interact,"XC_0188; XC_2445; XC_3421; XC_3449; XC_4099; XC_4220; XC_4315"
xcb00660,xcb01130,4,Interact,"XC_0839; XC_0840; XC_1063; XC_1064"
xcb03410,xcb00240,1,Interact,XC_4109
xcb01110,xcb00330,7,Interact,"XC_0886; XC_1356; XC_1880; XC_2445; XC_3421; XC_3907; XC_4015"
xcb00660,xcb01200,2,Interact,"XC_1063; XC_1064"
xcb03410,xcb03030,3,Interact,"XC_2664; XC_2951; XC_4109"
xcb01110,xcb00340,13,Interact,"XC_0886; XC_0889; XC_2374; XC_2375; XC_2376; XC_2377; XC_2378; XC_2379; XC_2380; XC_2381; XC_2445; XC_2665; XC_3421"
xcb00660,xcb01230,5,Interact,"XC_0833; XC_0834; XC_0836; XC_0839; XC_0840"
xcb03410,xcb03430,3,Interact,"XC_2343; XC_2664; XC_2951"
xcb01110,xcb00410,5,Interact,"XC_2445; XC_2466; XC_2467; XC_2975; XC_3421"
xcb00660,xcb01100,7,Interact,"XC_0833; XC_0834; XC_0836; XC_0839; XC_0840; XC_1063; XC_1064"
xcb03410,xcb03440,2,Interact,"XC_2343; XC_4109"
xcb01110,xcb00903,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb00660,xcb01110,7,Interact,"XC_0833; XC_0834; XC_0836; XC_0839; XC_0840; XC_1063; XC_1064"
xcb03410,xcb03410,16,Interact,"XC_0633; XC_1363; XC_1465; XC_1694; XC_1800; XC_2186; XC_2343; XC_2664; XC_2702; XC_2951; XC_3112; XC_3844; XC_3930; XC_4109; XC_4135; XC_4239"
xcb01110,xcb01040,1,Interact,XC_2975
xcb00660,xcb00362,1,Interact,XC_4119
xcb03410,xcb03420,3,Interact,"XC_2664; XC_2951; XC_4109"
xcb01110,xcb00460,8,Interact,"XC_1217; XC_2461; XC_2834; XC_3159; XC_3374; XC_3544; XC_3886; XC_4197"
xcb00660,xcb00640,2,Interact,"XC_1063; XC_1064"
xcb03420,xcb01100,1,Interact,XC_4109
xcb01110,xcb00400,26,Interact,"XC_0100; XC_0473; XC_0481; XC_0483; XC_0484; XC_0530; XC_0548; XC_0623; XC_0889; XC_1268; XC_1269; XC_1567; XC_1573; XC_1575; XC_1577; XC_2379; XC_2643; XC_2644; XC_2665; XC_2760; XC_3224; XC_3313; XC_3676; XC_4041; XC_4103; XC_4173"
xcb00660,xcb00650,2,Interact,"XC_0839; XC_0840"
xcb03420,xcb00230,1,Interact,XC_4109
xcb01110,xcb00401,5,Interact,"XC_0100; XC_0889; XC_2379; XC_2665; XC_2760"
xcb00660,xcb00020,2,Interact,"XC_1063; XC_1064"
xcb03420,xcb00240,1,Interact,XC_4109
xcb01110,xcb00290,13,Interact,"XC_0356; XC_0391; XC_0800; XC_0833; XC_0834; XC_0836; XC_0837; XC_0838; XC_0839; XC_0840; XC_0841; XC_2941; XC_3380"
xcb00660,xcb01210,5,Interact,"XC_0833; XC_0834; XC_0836; XC_0839; XC_0840"
xcb03420,xcb03030,3,Interact,"XC_2664; XC_2951; XC_4109"
xcb01110,xcb00770,9,Interact,"XC_0356; XC_0839; XC_0840; XC_0841; XC_2466; XC_2467; XC_2468; XC_3380; XC_4070"
xcb00660,xcb00660,8,Interact,"XC_0833; XC_0834; XC_0836; XC_0839; XC_0840; XC_1063; XC_1064; XC_4119"
xcb03420,xcb03430,3,Interact,"XC_2664; XC_2951; XC_4115"
xcb01110,xcb00730,1,Interact,XC_1678
xcb00660,xcb00290,5,Interact,"XC_0833; XC_0834; XC_0836; XC_0839; XC_0840"
xcb03420,xcb03440,1,Interact,XC_4109
xcb01110,xcb00332,1,Interact,XC_1880
xcb00660,xcb00770,2,Interact,"XC_0839; XC_0840"
xcb03420,xcb03410,3,Interact,"XC_2664; XC_2951; XC_4109"
xcb01110,xcb00240,3,Interact,"XC_2203; XC_2525; XC_2687"
xcb00521,xcb01120,5,Interact,"XC_1166; XC_1223; XC_1976; XC_3608; XC_3941"
xcb03420,xcb03420,9,Interact,"XC_1416; XC_1628; XC_2000; XC_2664; XC_2951; XC_3094; XC_3161; XC_4109; XC_4115"
xcb01110,xcb01053,1,Interact,XC_3952
xcb00521,xcb01130,10,Interact,"XC_1166; XC_1223; XC_1976; XC_2171; XC_3608; XC_3610; XC_3611; XC_3612; XC_3613; XC_3941"
xcb00564,xcb00260,2,Interact,"XC_1957; XC_3594"
xcb01110,xcb00860,18,Interact,"XC_0207; XC_0208; XC_0649; XC_0892; XC_0963; XC_0983; XC_1265; XC_1429; XC_2090; XC_2174; XC_2181; XC_2549; XC_3362; XC_3896; XC_3897; XC_4045; XC_4108; XC_4186"
xcb00521,xcb01200,3,Interact,"XC_1166; XC_1223; XC_1976"
xcb00564,xcb01100,21,Interact,"XC_0014; XC_0188; XC_0300; XC_0511; XC_0518; XC_1121; XC_1408; XC_1563; XC_1854; XC_1855; XC_1957; XC_2001; XC_2818; XC_2870; XC_3288; XC_3449; XC_3594; XC_4099; XC_4117; XC_4220; XC_4263"
xcb01110,xcb00564,15,Interact,"XC_0188; XC_0214; XC_0372; XC_0518; XC_1121; XC_1563; XC_1957; XC_2537; XC_2818; XC_2870; XC_3288; XC_3449; XC_3594; XC_4099; XC_4220"
xcb00521,xcb01100,11,Interact,"XC_1166; XC_1223; XC_1838; XC_1976; XC_2171; XC_3608; XC_3610; XC_3611; XC_3612; XC_3613; XC_3941"
xcb00564,xcb01110,15,Interact,"XC_0188; XC_0214; XC_0372; XC_0518; XC_1121; XC_1563; XC_1957; XC_2537; XC_2818; XC_2870; XC_3288; XC_3449; XC_3594; XC_4099; XC_4220"
xcb01110,xcb00565,3,Interact,"XC_1121; XC_2818; XC_3288"
xcb00521,xcb01110,5,Interact,"XC_1166; XC_1223; XC_1976; XC_3608; XC_3941"
xcb00564,xcb00562,2,Interact,"XC_1121; XC_3288"
xcb01110,xcb00590,1,Interact,XC_2818
xcb00521,xcb00010,5,Interact,"XC_1166; XC_1223; XC_1976; XC_3608; XC_3941"
xcb00564,xcb00592,1,Interact,XC_2818
xcb00521,xcb00030,2,Interact,"XC_3608; XC_3941"
xcb00564,xcb00561,4,Interact,"XC_0188; XC_3449; XC_4099; XC_4220"
xcb00521,xcb00051,2,Interact,"XC_3608; XC_3941"
xcb00564,xcb00564,27,Interact,"XC_0014; XC_0188; XC_0214; XC_0300; XC_0372; XC_0485; XC_0511; XC_0518; XC_1121; XC_1408; XC_1563; XC_1854; XC_1855; XC_1957; XC_2001; XC_2537; XC_2818; XC_2870; XC_3204; XC_3288; XC_3449; XC_3594; XC_4099; XC_4117; XC_4220; XC_4263; XC_4324"
xcb00521,xcb00230,2,Interact,"XC_3608; XC_3941"
xcb00564,xcb00565,3,Interact,"XC_1121; XC_2818; XC_3288"
xcb00521,xcb00052,5,Interact,"XC_1166; XC_1223; XC_1976; XC_3608; XC_3941"
xcb00564,xcb00590,1,Interact,XC_2818
xcb00521,xcb00521,11,Interact,"XC_1166; XC_1223; XC_1838; XC_1976; XC_2171; XC_3608; XC_3610; XC_3611; XC_3612; XC_3613; XC_3941"
xcb00564,xcb00591,1,Interact,XC_2818
xcb00521,xcb00500,5,Interact,"XC_1166; XC_1223; XC_1976; XC_3608; XC_3941"
xcb00565,xcb01100,3,Interact,"XC_1121; XC_2818; XC_3288"
xcb00521,xcb00520,5,Interact,"XC_1166; XC_1223; XC_1976; XC_3608; XC_3941"
xcb00565,xcb01110,3,Interact,"XC_1121; XC_2818; XC_3288"
xcb00521,xcb00562,1,Interact,XC_1838
xcb00565,xcb00562,2,Interact,"XC_1121; XC_3288"
xcb00521,xcb00523,5,Interact,"XC_2171; XC_3610; XC_3611; XC_3612; XC_3613"
xcb00565,xcb00592,1,Interact,XC_2818
xcb00500,xcb01120,6,Interact,"XC_1166; XC_1223; XC_1976; XC_2465; XC_3608; XC_3941"
xcb00565,xcb00564,3,Interact,"XC_1121; XC_2818; XC_3288"
xcb00500,xcb01130,7,Interact,"XC_1166; XC_1223; XC_1930; XC_1976; XC_2465; XC_3608; XC_3941"
xcb00565,xcb00565,3,Interact,"XC_1121; XC_2818; XC_3288"
xcb00500,xcb01200,4,Interact,"XC_1166; XC_1223; XC_1976; XC_2465"
xcb00565,xcb00590,1,Interact,XC_2818
xcb00500,xcb01100,46,Interact,"XC_0026; XC_0027; XC_0028; XC_0125; XC_0142; XC_0143; XC_0421; XC_0422; XC_0423; XC_0424; XC_0425; XC_0427; XC_0631; XC_0639; XC_0705; XC_1002; XC_1047; XC_1076; XC_1078; XC_1166; XC_1217; XC_1223; XC_1642; XC_1645; XC_1727; XC_1849; XC_1850; XC_1930; XC_1976; XC_2169; XC_2461; XC_2465; XC_2727; XC_2733; XC_2834; XC_3064; XC_3159; XC_3487; XC_3608; XC_3886; XC_3937; XC_3941; XC_4065; XC_4154; XC_4196; XC_4197"
xcb00565,xcb00591,1,Interact,XC_2818
xcb00500,xcb01110,19,Interact,"XC_0143; XC_0421; XC_0422; XC_0423; XC_0425; XC_0427; XC_1047; XC_1166; XC_1217; XC_1223; XC_1976; XC_2461; XC_2465; XC_2834; XC_3159; XC_3608; XC_3886; XC_3941; XC_4197"
xcb00590,xcb01100,1,Interact,XC_2818
xcb00500,xcb00010,6,Interact,"XC_1166; XC_1223; XC_1976; XC_2465; XC_3608; XC_3941"
xcb00590,xcb01110,1,Interact,XC_2818
xcb00500,xcb00030,3,Interact,"XC_2465; XC_3608; XC_3941"
xcb00590,xcb00480,3,Interact,"XC_2735; XC_2825; XC_4302"
xcb00500,xcb00051,3,Interact,"XC_2727; XC_3608; XC_3941"
xcb00590,xcb00592,1,Interact,XC_2818
xcb00500,xcb00053,1,Interact,XC_2733
xcb00590,xcb00564,1,Interact,XC_2818
xcb00500,xcb02020,2,Interact,"XC_0626; XC_1005"
xcb00590,xcb00565,1,Interact,XC_2818
xcb00500,xcb00230,2,Interact,"XC_3608; XC_3941"
xcb00590,xcb00590,4,Interact,"XC_2735; XC_2818; XC_2825; XC_4302"
xcb00500,xcb00040,6,Interact,"XC_0125; XC_0705; XC_1849; XC_1850; XC_1930; XC_2733"
xcb00590,xcb00591,1,Interact,XC_2818
xcb00500,xcb00052,9,Interact,"XC_1002; XC_1166; XC_1223; XC_1642; XC_1645; XC_1930; XC_1976; XC_3608; XC_3941"
xcb00591,xcb01100,2,Interact,"XC_2818; XC_3964"
xcb00500,xcb00521,5,Interact,"XC_1166; XC_1223; XC_1976; XC_3608; XC_3941"
xcb00591,xcb01110,1,Interact,XC_2818
xcb00500,xcb00500,50,Interact,"XC_0026; XC_0027; XC_0028; XC_0125; XC_0141; XC_0142; XC_0143; XC_0421; XC_0422; XC_0423; XC_0424; XC_0425; XC_0427; XC_0626; XC_0631; XC_0639; XC_0705; XC_0805; XC_1002; XC_1005; XC_1047; XC_1076; XC_1078; XC_1166; XC_1217; XC_1223; XC_1642; XC_1645; XC_1727; XC_1849; XC_1850; XC_1930; XC_1976; XC_2169; XC_2461; XC_2465; XC_2727; XC_2733; XC_2834; XC_3064; XC_3159; XC_3487; XC_3608; XC_3886; XC_3937; XC_3941; XC_4065; XC_4154; XC_4196; XC_4197"
xcb00591,xcb00592,1,Interact,XC_2818
xcb00500,xcb00520,15,Interact,"XC_1166; XC_1223; XC_1930; XC_1976; XC_2169; XC_2465; XC_2727; XC_2733; XC_3064; XC_3608; XC_3937; XC_3941; XC_4065; XC_4154; XC_4196"
