class	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal
101060412	10465.9	7944.0	6456.0	8568.4	0.0	0.0	20405.2	18073.6	26378.8	11972.2	10684.9	19068.5
6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3488.5	0.0	0.0	0.0	4162.1
4582	0.0	0.0	0.0	0.0	1208.6	0.0	0.0	0.0	0.0	0.0	0.0	1883.8
8269	0.0	4423.2	0.0	0.0	0.0	0.0	2745.6	3576.4	0.0	3054.1	7167.6	1571.6
2302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4720	3979.9	0.0	4613.5	0.0	0.0	4974.5	0.0	0.0	0.0	4473.5	5622.0	0.0
4784	0.0	0.0	0.0	4548.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4783	0.0	0.0	0.0	17169.4	0.0	0.0	0.0	0.0	0.0	10565.2	14366.2	0.0
4782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2502.8	0.0	0.0	0.0	0.0
4781	0.0	0.0	0.0	0.0	1714.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4780	3286.8	1832.0	3630.6	0.0	3766.4	0.0	2810.4	2834.8	4211.8	2852.7	0.0	3522.0
51304	0.0	1688.2	0.0	0.0	0.0	3558.1	2339.7	900.3	0.0	2101.5	0.0	1927.1
5820	0.0	0.0	0.0	10771.0	0.0	0.0	0.0	4342.1	0.0	4215.0	8558.3	0.0
11269	0.0	0.0	3125.3	0.0	5122.4	3830.6	4937.4	3446.3	6013.7	3941.5	0.0	4810.6
5822	0.0	3162.8	3746.2	2803.5	2841.3	4282.7	0.0	0.0	0.0	0.0	0.0	0.0
5825	0.0	7034.3	3796.1	0.0	1960.1	0.0	1721.7	0.0	4502.0	1742.8	0.0	2371.4
5824	2015.2	0.0	3031.7	3809.2	4779.0	3778.5	3268.9	1601.5	0.0	2839.9	0.0	0.0
5826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5828	0.0	3656.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1002.6	0.0	898.4
11261	0.0	0.0	0.0	0.0	0.0	0.0	2660.2	0.0	0.0	0.0	3980.4	0.0
11260	4980.5	5609.8	0.0	6569.7	4874.2	5388.8	0.0	0.0	4815.5	6161.5	0.0	4578.9
100131205	122185.9	129419.3	96605.6	116517.7	131469.3	132710.7	106189.5	61653.8	92912.7	96100.7	109784.6	87934.6
10009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	792.7	0.0	1510.5
56623	0.0	0.0	1723.6	0.0	2483.9	0.0	2923.6	0.0	0.0	2996.5	0.0	6172.4
64771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2385.3	0.0	0.0
729422	0.0	1911.4	0.0	1879.3	0.0	0.0	0.0	2855.0	0.0	3461.1	7282.0	3311.9
9675	0.0	6299.5	2698.7	0.0	4371.7	0.0	0.0	0.0	0.0	3096.7	4914.9	2127.5
729428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9677	0.0	0.0	2854.5	5566.5	0.0	0.0	2539.4	0.0	0.0	0.0	0.0	0.0
65979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10109	39059.6	42975.6	53588.0	26078.1	43996.9	56999.5	51474.6	32224.2	29395.9	21808.0	29334.9	50618.2
10456	14335.5	13807.7	14800.4	13206.1	14835.4	14599.5	20813.4	14493.1	14033.7	14376.8	16386.8	11145.5
100507714	29169.4	82947.1	27899.8	42194.5	55254.8	21799.7	94067.8	38921.7	126054.3	18436.0	45350.0	17803.3
199	0.0	2756.9	0.0	0.0	6851.3	0.0	0.0	0.0	0.0	2599.5	0.0	0.0
197	0.0	0.0	0.0	4995.6	0.0	0.0	0.0	0.0	0.0	1808.7	0.0	1653.6
196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
191	0.0	0.0	3256.5	0.0	0.0	0.0	0.0	3876.5	5520.2	4205.1	7153.0	0.0
190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3250.9	0.0
10106	14857.5	8215.6	11437.6	5570.9	6668.0	9382.3	12417.4	8675.4	4200.1	12124.4	7516.9	11479.4
9679	11172.8	9927.8	3770.7	6894.8	26775.8	6141.4	13420.5	8270.8	9854.7	9276.8	6679.9	9278.2
56339	7651.1	9362.1	6749.1	11264.1	6541.3	0.0	6938.0	7656.7	0.0	6712.1	0.0	6207.6
10332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9154	0.0	3097.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2769	23534.4	49935.7	18515.1	24294.7	14435.4	12023.9	2913.7	17746.3	14965.8	37891.5	22601.1	5181.5
57576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10336	3947.1	5074.2	0.0	7315.7	0.0	0.0	2489.8	7926.1	11197.8	6034.9	6998.8	0.0
9150	0.0	0.0	2331.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1950.6	0.0
9152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
199731	0.0	0.0	1816.2	0.0	2844.9	0.0	0.0	0.0	0.0	0.0	0.0	1916.5
2762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2760	0.0	0.0	6194.8	0.0	0.0	0.0	9410.6	0.0	5113.6	0.0	0.0	0.0
2767	0.0	0.0	2752.3	0.0	4392.7	4012.1	1656.8	0.0	0.0	1962.8	0.0	2088.0
2766	0.0	0.0	2737.4	5568.7	0.0	0.0	2811.6	0.0	9331.5	3620.0	0.0	0.0
2764	0.0	0.0	3746.7	0.0	2195.7	0.0	1338.3	1883.0	0.0	1526.3	0.0	3469.2
100996712	0.0	3590.7	0.0	0.0	0.0	0.0	0.0	0.0	4884.1	5349.8	0.0	1935.4
9488	3175.1	0.0	5301.6	9033.8	2586.8	2503.8	5452.1	4458.6	0.0	4619.5	18073.8	6859.5
9482	0.0	4002.1	3996.8	0.0	0.0	3541.5	2954.5	1924.2	0.0	0.0	0.0	0.0
9480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6271	2746.8	0.0	0.0	0.0	0.0	3901.3	0.0	4332.0	0.0	0.0	0.0	1994.2
6273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1032.5	0.0	1662.3
6275	14680.2	5717.8	37437.9	0.0	0.0	31909.3	3803.9	9315.2	0.0	3525.1	0.0	7931.3
6276	0.0	0.0	0.0	4357.5	0.0	0.0	2237.1	0.0	0.0	0.0	0.0	0.0
6279	0.0	0.0	4583.6	0.0	0.0	0.0	0.0	6523.8	8365.4	5494.8	0.0	7320.4
6278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
619505	213640.2	317872.2	145982.7	152102.1	220838.1	246805.0	171350.5	118776.5	198351.6	135064.4	267307.0	103876.1
240	7217.0	0.0	8138.3	0.0	0.0	3385.5	0.0	6741.1	27260.9	4155.0	0.0	9944.3
9731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113251	0.0	0.0	0.0	0.0	2105.2	0.0	2647.2	0.0	0.0	3078.8	3760.8	3188.2
9733	6786.7	9408.4	5870.0	8957.7	0.0	0.0	7150.4	7660.2	7185.3	7529.5	8370.2	7384.2
9732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9735	0.0	0.0	0.0	0.0	0.0	0.0	1469.0	0.0	5150.0	3665.5	0.0	2221.3
9734	0.0	0.0	0.0	0.0	0.0	0.0	1916.9	0.0	0.0	0.0	0.0	0.0
9737	0.0	2428.6	0.0	0.0	0.0	0.0	0.0	0.0	2313.7	0.0	0.0	0.0
9736	4102.9	5310.8	0.0	0.0	0.0	2867.0	4146.6	0.0	0.0	4611.1	0.0	4057.6
9739	0.0	0.0	4997.6	0.0	6190.2	0.0	0.0	4444.7	0.0	4845.1	0.0	0.0
100499177	0.0	0.0	0.0	0.0	0.0	0.0	1300.0	0.0	0.0	0.0	0.0	1084.1
101060714	4022.7	0.0	2513.2	3608.4	2746.4	0.0	6675.6	5336.6	9315.4	5460.0	5227.2	11561.7
100133046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3452	0.0	0.0	0.0	0.0	3044.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100422952	0.0	0.0	8036.7	0.0	7242.0	0.0	7471.4	0.0	0.0	4836.1	10861.8	5994.2
856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857	0.0	3235.6	0.0	0.0	0.0	2276.7	0.0	0.0	0.0	0.0	0.0	0.0
3456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22978	8660.3	3584.8	7690.5	9068.1	0.0	4045.3	5951.7	5403.9	0.0	7860.4	3530.7	6094.9
3454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3455	3050.9	0.0	0.0	0.0	0.0	0.0	0.0	2410.1	0.0	1275.7	0.0	1054.5
84759	0.0	0.0	3786.7	4441.4	0.0	0.0	0.0	2893.9	0.0	3122.7	0.0	3455.6
100652777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3458	0.0	0.0	0.0	0.0	0.0	0.0	1863.0	0.0	0.0	0.0	0.0	0.0
22976	0.0	0.0	0.0	4573.6	0.0	0.0	0.0	0.0	6904.2	4132.6	5658.4	2746.9
858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1642.7	0.0	0.0
653361	0.0	0.0	0.0	0.0	0.0	0.0	26655.2	0.0	8409.1	0.0	0.0	0.0
728215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3277.0	0.0	0.0	0.0
26872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5454.0	0.0
26873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553158	0.0	0.0	0.0	0.0	4800.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5223	12916.1	12975.2	17091.4	14089.5	17205.7	25082.1	23053.2	19144.8	7172.0	19777.6	14745.2	20026.5
5222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5226	13662.5	13634.6	8364.0	15372.0	17303.0	13824.5	7571.3	7711.2	9739.3	11497.5	13302.0	11278.0
5225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5224	0.0	0.0	0.0	0.0	0.0	3195.8	0.0	0.0	0.0	0.0	0.0	0.0
1485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100316904	4759.9	7267.0	6660.7	5618.1	11126.6	0.0	14666.1	15257.3	25043.5	2992.1	8625.2	13849.0
100505828	0.0	0.0	2898.8	0.0	0.0	0.0	0.0	0.0	0.0	3651.3	0.0	0.0
54737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3513.3	0.0	2552.3	0.0	0.0
3060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2981.1	4382.6	0.0	0.0	0.0
3066	10557.9	10766.4	8621.9	9191.5	4968.7	7537.0	5689.4	7024.9	4521.0	9326.4	0.0	7437.0
3065	10294.7	0.0	14544.6	12496.7	7525.3	11754.3	17313.6	10321.0	11152.4	9124.0	7887.0	11650.7
3064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54732	8369.4	0.0	6922.9	0.0	0.0	7905.2	7948.8	10073.5	8979.2	6615.4	0.0	6375.8
3069	5766.7	0.0	5019.7	3231.4	0.0	7390.8	0.0	0.0	8596.3	5513.3	0.0	3040.4
3068	11260.7	13137.2	15750.2	10814.5	14287.8	14785.9	9460.0	13084.1	14253.3	19901.0	14006.3	17120.0
28442	9280.4	5057.6	50791.9	0.0	15874.2	0.0	5305.6	26498.5	0.0	3823.7	0.0	15085.4
115703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652965	43940.2	17512.4	22657.2	26680.8	17462.2	23036.4	12383.7	21869.5	30617.5	31328.8	28908.8	19230.5
652966	43940.2	17512.4	22657.2	26680.8	17462.2	23036.4	12383.7	21869.5	30617.5	31328.8	28908.8	19230.5
243469	0.0	0.0	0.0	0.0	0.0	0.0	725.9	0.0	0.0	0.0	0.0	0.0
23200	4588.4	5488.1	5121.5	3823.5	3018.4	0.0	10824.6	5036.5	3361.5	4943.7	4376.6	4747.4
23201	0.0	0.0	1235.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1306	0.0	0.0	0.0	0.0	1977.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1307	3214.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23204	0.0	4202.1	7572.2	6937.2	0.0	11078.0	12076.3	7750.8	0.0	11724.4	8618.4	10668.8
23205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1302	0.0	0.0	0.0	0.0	5266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23207	0.0	0.0	2769.3	0.0	0.0	3619.8	0.0	0.0	0.0	0.0	0.0	0.0
23208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4283.0	959.6	0.0	1621.5
66002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2296.6	0.0	0.0
1308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27042	0.0	0.0	2614.1	0.0	0.0	0.0	0.0	1356.5	0.0	0.0	0.0	982.9
27043	0.0	0.0	0.0	0.0	0.0	0.0	1231.6	0.0	0.0	990.9	0.0	1306.7
27040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3044.5	0.0	0.0	0.0	0.0
498	32880.0	31405.0	25820.0	28657.1	20386.2	36056.8	36655.2	20057.2	15475.1	25681.6	24995.6	26559.4
27044	0.0	0.0	8196.9	9772.7	15263.4	11024.8	5602.6	0.0	7490.0	11061.5	8200.2	4216.4
495	0.0	3884.9	0.0	0.0	0.0	0.0	1810.7	0.0	0.0	0.0	0.0	0.0
496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51552	12831.7	11298.3	12492.1	8777.7	9646.4	11191.8	12437.3	8212.0	8617.6	8564.7	9798.2	5190.5
490	0.0	0.0	2422.9	0.0	0.0	0.0	1531.3	0.0	0.0	0.0	0.0	0.0
491	0.0	0.0	0.0	0.0	0.0	0.0	2024.4	0.0	0.0	0.0	0.0	0.0
492	0.0	0.0	2080.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
493	6622.5	4496.7	7160.9	0.0	5163.3	4315.5	4643.7	4122.0	3943.9	4089.4	0.0	8313.1
6478	0.0	0.0	4776.5	3806.5	6722.2	0.0	4847.8	3717.9	14856.2	10339.1	0.0	6876.1
6473	0.0	0.0	0.0	0.0	2601.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6472	0.0	0.0	0.0	3320.4	0.0	4588.5	0.0	0.0	0.0	0.0	3144.0	3521.7
6470	0.0	1954.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6340.7	0.0
6477	6358.4	5589.4	3761.2	7078.1	4860.9	0.0	3835.6	5670.6	0.0	6516.3	1820.1	3298.6
6476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	702.7	0.0	0.0	0.0
6474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2909.7	0.0
7756	0.0	0.0	3234.4	0.0	0.0	0.0	1808.3	0.0	3336.5	3745.1	4353.6	2574.0
57403	3444.7	0.0	3001.3	0.0	0.0	0.0	4270.1	2940.2	0.0	2514.6	0.0	3172.3
7753	0.0	3750.4	0.0	0.0	2764.6	0.0	0.0	0.0	0.0	0.0	0.0	1257.8
7752	1878.6	0.0	0.0	0.0	0.0	3775.6	2584.5	0.0	0.0	2209.4	0.0	0.0
9242	0.0	0.0	0.0	4441.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1807.9
101060605	3406.8	5684.7	3179.9	3549.9	4575.5	5320.7	5995.9	4095.6	4672.7	5277.2	4983.7	3965.6
3938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3006.0	0.0	0.0	0.0
3937	7418.3	0.0	7873.8	4354.1	2985.5	5669.8	3115.0	3822.6	0.0	1803.3	3260.8	4587.0
3936	9098.3	12691.1	24796.1	6028.2	17805.8	24239.4	32690.5	8129.8	10577.2	3807.2	0.0	12982.5
3930	9081.1	13477.5	17326.5	8068.2	19129.8	14440.6	20994.5	10346.0	11591.9	17134.1	9209.5	13874.7
3933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3932	5087.4	3102.0	4920.0	0.0	6004.9	9189.7	6229.2	5183.4	0.0	2844.9	9010.3	6501.3
8332	0.0	2672.4	4459.9	0.0	0.0	6312.7	7704.8	0.0	0.0	2028.1	0.0	4020.8
8330	2671.6	0.0	251.6	0.0	0.0	0.0	2062.1	0.0	0.0	0.0	0.0	0.0
8336	0.0	2672.4	4459.9	0.0	0.0	6312.7	7704.8	0.0	0.0	2028.1	0.0	4020.8
8337	41040.1	31716.4	36817.0	8703.8	23539.1	16917.7	49896.6	14023.2	11262.1	13437.9	22199.1	8941.9
6718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6716	0.0	0.0	0.0	0.0	1549.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8339	6447.9	0.0	0.0	5323.1	5203.9	0.0	15226.8	3511.4	0.0	4614.9	0.0	7872.0
6712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6713	0.0	0.0	0.0	0.0	0.0	0.0	2915.6	0.0	0.0	2180.1	0.0	0.0
6710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6711	9264.5	14872.0	7200.7	13536.1	0.0	0.0	6687.1	9518.4	13380.9	12656.0	11932.4	10942.2
9906	12593.8	15812.4	13433.0	15180.3	15286.7	8564.3	24663.6	11981.3	16191.8	11862.1	14522.7	14770.3
9904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2598.6	0.0	3443.7	0.0	2007.4
9905	7226.9	0.0	4879.4	0.0	0.0	0.0	0.0	5460.3	11566.9	7297.0	0.0	12225.8
9902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9903	0.0	9252.7	2181.2	5698.1	0.0	0.0	1763.8	0.0	0.0	3278.0	4605.8	0.0
9900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2196.7	0.0	2192.5
9901	0.0	0.0	0.0	1664.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9908	6381.3	5627.7	7019.1	0.0	6494.4	6374.2	5970.0	4069.2	3094.8	5151.6	0.0	4906.6
9909	9466.6	6368.3	13106.9	5743.9	6134.1	0.0	11351.0	10912.9	9735.9	7827.2	0.0	10846.4
4045	0.0	0.0	0.0	3003.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4046	17836.0	6338.7	29634.5	0.0	0.0	23309.4	11326.6	9521.1	6079.9	1519.0	0.0	7782.5
4047	0.0	0.0	4318.3	15229.0	0.0	0.0	0.0	4444.0	0.0	7434.1	11194.0	5048.8
4040	0.0	0.0	0.0	0.0	0.0	3283.8	0.0	2506.7	0.0	1658.8	0.0	0.0
4041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1761.2	0.0	0.0
4043	0.0	5404.0	2038.3	0.0	0.0	0.0	0.0	0.0	0.0	2108.2	0.0	1551.2
4048	9480.1	17240.6	8150.7	17812.0	10327.0	16111.0	13058.2	14389.6	24552.1	13091.1	16916.8	8208.1
4049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25758	0.0	0.0	0.0	0.0	2411.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692087	0.0	11562.0	14309.2	10950.4	0.0	0.0	0.0	0.0	0.0	15743.0	16555.3	0.0
3665	4959.2	11306.3	5767.3	2766.5	0.0	0.0	3785.5	9118.9	0.0	2220.6	0.0	4884.7
3664	0.0	0.0	4334.4	0.0	0.0	0.0	0.0	2535.0	0.0	0.0	0.0	0.0
3667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3661	0.0	0.0	7279.7	5486.6	0.0	0.0	6309.9	5836.0	0.0	6747.5	0.0	10787.4
3660	0.0	0.0	4704.1	5515.4	3970.2	0.0	7409.6	5225.5	0.0	2940.2	0.0	5492.4
3663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6269.3
3662	0.0	0.0	0.0	0.0	0.0	0.0	6539.4	6346.2	16001.2	3394.4	13573.0	8035.4
3669	11842.4	21429.5	27969.2	10699.7	40648.5	17923.7	18359.1	5616.9	23761.3	9328.6	13713.2	16686.8
1666	0.0	0.0	3628.5	3314.3	0.0	0.0	3221.7	0.0	0.0	3457.3	0.0	2529.2
2578	0.0	1911.4	0.0	1879.3	0.0	0.0	0.0	2855.0	0.0	3461.1	7282.0	3311.9
2579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2576	0.0	1911.4	0.0	1879.3	0.0	0.0	0.0	2855.0	0.0	3461.1	7282.0	3311.9
2577	0.0	1911.4	0.0	1879.3	0.0	0.0	0.0	2855.0	0.0	3461.1	7282.0	3311.9
2574	0.0	1911.4	0.0	1879.3	0.0	0.0	0.0	2855.0	0.0	3461.1	7282.0	3311.9
2575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2572	0.0	2705.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4670.0	0.0	7580.4	0.0	3214.1
2570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2854.8	0.0	3500.8
57211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57215	0.0	0.0	3328.0	0.0	0.0	6641.3	0.0	0.0	0.0	2627.0	0.0	2142.6
201254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3772.3	0.0	1947.9
3592	0.0	0.0	1868.6	0.0	2642.9	0.0	0.0	0.0	0.0	605.7	0.0	0.0
3590	0.0	2967.4	0.0	3270.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	818.5	0.0	0.0
3596	0.0	0.0	0.0	0.0	0.0	5007.0	0.0	0.0	0.0	0.0	0.0	0.0
100289087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3594	0.0	0.0	1647.5	0.0	0.0	0.0	0.0	130.2	0.0	0.0	0.0	0.0
5036	3747.5	0.0	3298.1	4156.1	3559.2	0.0	3392.5	3990.4	0.0	7171.9	0.0	2842.4
5037	14956.9	5511.7	13839.6	11080.3	7809.2	13656.4	15076.0	10771.2	11709.1	16746.1	13546.8	18459.5
5034	15238.1	17384.5	17149.8	18054.5	23949.3	18733.8	21309.1	20153.9	19211.4	20251.9	18517.1	19663.3
3598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5033	0.0	0.0	3391.6	0.0	0.0	0.0	2507.3	0.0	0.0	3071.0	0.0	1869.6
4435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4437	0.0	2671.1	2285.2	2522.3	0.0	0.0	1752.2	1467.4	1751.9	3993.7	0.0	0.0
4436	0.0	0.0	0.0	2839.7	0.0	5857.5	2649.7	4007.3	0.0	6776.9	0.0	3719.1
4430	0.0	0.0	0.0	0.0	3262.0	3190.9	0.0	2249.3	0.0	0.0	0.0	0.0
4439	0.0	0.0	0.0	0.0	0.0	4653.9	824.7	2480.2	0.0	0.0	0.0	0.0
4438	0.0	0.0	0.0	2319.7	0.0	4277.0	0.0	1642.1	0.0	0.0	0.0	0.0
976	6771.5	0.0	10965.2	0.0	22579.2	8726.4	3473.0	1843.6	0.0	6144.2	0.0	13536.9
975	39659.5	52665.9	68021.7	26131.9	40284.2	56043.4	97729.6	52257.9	38833.5	72888.3	23149.7	69130.9
974	27996.1	20032.7	24987.3	26278.7	27226.0	47147.4	67271.4	31232.3	25109.2	50898.9	26832.6	19751.0
973	59015.4	52377.7	96957.0	31533.0	39340.9	64402.8	144680.8	35614.7	45494.8	36165.0	21866.2	47541.9
